shipment_id,date,importer_id,exporter_id,origin_country,destination_country,hs_code,transport_mode,weight_kg,declared_value_usd,market_value_usd,under_valuation_pct,past_violations,doc_anomaly_score,network_risk_score,odd_route_flag,offhour_flag,risk_score,risk_label
SHP001870,2025-08-28,IMP5926,EXP4757,GBR,ZAF,850440,Land,249.61,6329.97,21099.91,0.7000001421807012,0,0.183,0.269,0,0,39.62500639813155,0
SHP001871,2022-02-02,IMP5500,EXP6296,GBR,ZAF,840733,Air,1309.68,12878.53,37304.67,0.6547743218208337,0,0.18,0.317,0,1,44.504844481937525,0
SHP001872,2022-09-20,IMP9497,EXP3551,ZAF,NGA,420222,Sea,715.02,12274.0,40913.35,0.7000001222094989,0,0.098,0.229,0,0,37.55000549942745,0
SHP001873,2023-03-06,IMP5801,EXP7089,IND,NGA,100630,Sea,1133.72,1052.08,3506.94,0.7000005702977525,1,0.313,0.289,0,0,49.97502566339887,0
SHP001874,2024-11-28,IMP3480,EXP3975,CHN,GBR,850440,Sea,1451.45,2817.29,6771.54,0.5839513611379391,0,0.041,0.374,0,0,34.37281125120726,0
SHP001875,2023-02-22,IMP6014,EXP7613,USA,GBR,420222,Sea,2261.97,3097.17,10323.89,0.6999997094118593,0,0.392,0.287,0,0,43.11998692353367,0
SHP001876,2022-02-22,IMP6432,EXP1466,DEU,GBR,940350,Sea,1312.68,16358.62,54528.74,0.700000036677906,0,0.16,0.329,0,0,40.48000165050577,0
SHP001877,2022-04-06,IMP9838,EXP7177,NGA,ZAF,401110,Land,539.82,2551.87,8506.24,0.7000002351215109,0,0.197,0.174,0,0,37.93501058046799,0
SHP001878,2022-01-31,IMP6712,EXP4648,BRA,USA,420222,Sea,339.57,1633.2,5443.99,0.6999994489335946,0,0.338,0.166,0,0,39.889975202011755,0
SHP001879,2024-08-09,IMP7800,EXP9793,USA,NGA,300490,Land,577.74,5710.02,14812.29,0.6145079525178079,0,0.247,0.427,0,0,39.897857863301354,0
SHP001880,2023-06-11,IMP3100,EXP6290,NGA,GBR,640399,Sea,816.59,23698.41,57091.57,0.5849052670998538,1,0.257,0.206,0,0,42.29573701949342,0
SHP001881,2022-07-17,IMP8828,EXP9074,NLD,USA,940350,Sea,305.77,10686.75,35622.49,0.6999999157835401,0,0.178,0.676,0,0,47.68999621025931,0
SHP001882,2022-09-23,IMP3336,EXP4695,ZAF,USA,401110,Sea,601.81,2509.18,8363.94,0.7000002391217537,0,0.117,0.094,0,0,35.13501076047892,0
SHP001883,2025-06-13,IMP2724,EXP5092,GBR,USA,840733,Sea,4961.24,15584.9,51949.65,0.6999999037529608,0,0.074,0.327,0,1,45.149995668883236,0
SHP001884,2024-08-04,IMP9518,EXP9468,CHN,NGA,640399,Sea,414.87,4029.75,13432.49,0.699999776660917,0,0.34,0.334,0,0,43.279989949741264,0
SHP001885,2024-02-07,IMP3379,EXP1560,DEU,GBR,401110,Sea,1486.52,4002.65,13342.16,0.6999998500992344,0,0.222,0.062,0,1,42.06999325446555,0
SHP001886,2023-01-09,IMP1234,EXP3342,UAE,USA,100630,Air,2412.45,8361.82,27872.73,0.6999999641226389,0,0.356,0.103,0,0,38.89999838551876,0
SHP001887,2022-01-24,IMP8877,EXP8927,ZAF,GBR,420222,Sea,1693.53,2491.89,8306.31,0.700000361171206,0,0.135,0.059,0,0,34.70501625270427,0
SHP001888,2023-03-16,IMP8425,EXP5305,CHN,ZAF,880220,Sea,622.96,6022.17,20073.91,0.7000001494477159,0,0.33,0.097,0,0,38.39000672514722,0
SHP001889,2024-11-19,IMP6527,EXP6525,USA,GBR,620342,Sea,263.15,7438.1,24793.65,0.6999997983354609,0,0.348,0.095,0,0,38.61999092509574,0
SHP001890,2024-09-25,IMP9993,EXP8476,USA,ZAF,620342,Sea,941.25,2888.55,9628.49,0.6999996884246646,0,0.153,0.087,0,0,35.53498597910991,0
SHP001891,2024-01-19,IMP7988,EXP1416,NLD,USA,870323,Sea,2626.86,11469.87,36151.46,0.6827273365999602,0,0.155,0.074,0,0,34.52773014699821,0
SHP001892,2024-07-25,IMP2820,EXP2970,USA,ZAF,300490,Sea,404.89,3262.64,10875.47,0.7000000919500491,0,0.12,0.313,0,0,39.56000413775221,0
SHP001893,2023-09-21,IMP8414,EXP8146,DEU,GBR,401110,Air,1612.77,5889.97,19633.22,0.6999997962636797,0,0.448,0.065,0,0,39.519990831865584,0
SHP001894,2024-11-12,IMP4192,EXP3321,USA,GBR,870323,Sea,980.55,3246.8,10822.66,0.6999998152025473,0,0.265,0.172,0,0,38.914991684114625,0
SHP001895,2023-12-26,IMP9611,EXP3486,ZAF,USA,070310,Sea,1086.72,974.73,3249.09,0.699999076664543,0,0.434,0.511,0,0,48.22995844990443,0
SHP001896,2024-12-27,IMP6941,EXP9838,BRA,GBR,870323,Sea,270.1,2125.0,5395.13,0.6061262657248296,1,0.385,0.415,0,0,49.35068195761733,0
SHP001897,2022-07-25,IMP3713,EXP4707,BRA,NGA,420222,Sea,337.49,2351.82,7839.41,0.7000003826818599,0,0.305,0.46,0,1,51.2750172206837,0
SHP001898,2025-06-02,IMP7947,EXP4312,CHN,USA,870899,Land,408.76,13727.57,45758.56,0.6999999562923309,1,0.069,0.139,0,0,43.31499803315489,0
SHP001899,2024-12-04,IMP7901,EXP8807,UAE,NGA,640399,Sea,1489.9,3008.46,10028.19,0.6999997008433227,1,0.117,0.28,0,0,46.85498653794953,0
SHP001900,2023-05-30,IMP6105,EXP4420,CHN,GBR,640399,Sea,1319.32,8198.39,27327.97,0.7000000365925461,0,0.293,0.473,0,0,45.35500164666457,0
SHP001901,2022-10-15,IMP3355,EXP8879,GBR,ZAF,100630,Air,8549.59,21244.19,70813.98,0.7000000564860216,1,0.088,0.134,0,0,43.50000254187097,0
SHP001902,2025-08-16,IMP7865,EXP7406,ZAF,USA,840733,Air,449.61,3536.65,11788.84,0.700000169651976,1,0.201,0.212,0,0,46.75500763433892,0
SHP001903,2023-07-20,IMP3300,EXP7577,ZAF,GBR,730890,Sea,770.42,10732.84,35776.12,0.6999998881935772,0,0.237,0.145,0,0,37.95499496871097,0
SHP001904,2023-07-19,IMP6365,EXP1176,CHN,NGA,490199,Sea,1597.09,45002.1,150006.99,0.699999980000932,0,0.217,0.105,0,0,36.854999100041944,0
SHP001905,2025-07-11,IMP8718,EXP4804,BRA,GBR,640399,Sea,1107.72,48104.66,160348.86,0.6999999875271954,0,0.063,0.588,0,1,50.20499943872379,0
SHP001906,2025-06-03,IMP8444,EXP3517,DEU,USA,300490,Sea,164.15,21072.68,52511.08,0.5987003123912135,0,0.179,0.121,0,0,32.046514057604604,0
SHP001907,2022-03-25,IMP7250,EXP5185,NLD,NGA,620342,Land,844.79,3490.5,11634.99,0.6999997421570625,1,0.24,0.18,0,0,46.69998839706781,0
SHP001908,2024-09-24,IMP5769,EXP4680,IND,NGA,850440,Sea,454.96,9020.76,30069.21,0.700000099769831,0,0.057,0.408,0,0,40.51500448964239,0
SHP001909,2024-01-13,IMP4953,EXP9102,USA,GBR,940350,Land,118.73,1979.05,6596.82,0.6999993936472422,1,0.126,0.063,0,0,42.649972714125894,0
SHP001910,2022-08-04,IMP5590,EXP5519,UAE,USA,850440,Sea,1460.18,49119.8,163732.66,0.6999999877849661,0,0.143,0.456,0,0,42.76499945032347,0
SHP001911,2023-05-30,IMP6843,EXP2361,BRA,ZAF,720839,Sea,2193.57,7928.44,26428.13,0.6999999621615303,0,0.268,0.251,0,0,40.539998297268866,0
SHP001912,2023-03-30,IMP8106,EXP5354,IND,NGA,610910,Sea,413.38,5609.69,18698.97,0.7000000534788815,1,0.073,0.22,0,0,44.995002406549666,0
SHP001913,2025-03-04,IMP7157,EXP9502,IND,NGA,870899,Sea,1496.21,2608.49,8694.97,0.7000001150090225,0,0.07,0.119,0,0,34.930005175406016,0
SHP001914,2025-04-24,IMP2615,EXP2555,UAE,ZAF,100630,Sea,1446.87,13181.89,43939.62,0.6999999089659856,0,0.162,0.115,0,0,36.22999590346935,0
SHP001915,2025-05-21,IMP7911,EXP7451,ZAF,NGA,730890,Sea,335.09,3337.48,11124.95,0.7000004494402222,0,0.133,0.23,0,0,38.09502022481,0
SHP001916,2024-06-20,IMP8548,EXP9564,NGA,USA,730890,Sea,1598.14,6776.67,22588.9,0.7,0,0.163,0.258,0,0,39.10499999999999,0
SHP001917,2022-02-22,IMP4539,EXP3961,UAE,NGA,850440,Sea,546.5,6416.53,21388.44,0.700000093508456,0,0.186,0.311,0,0,40.51000420788052,0
SHP001918,2024-04-24,IMP1464,EXP8481,NLD,NGA,300490,Sea,1158.74,8923.18,29743.95,0.7000001681014122,0,0.13,0.37,0,0,40.85000756456355,0
SHP001919,2023-12-06,IMP6773,EXP5074,DEU,USA,730890,Air,222.21,3277.41,10924.69,0.6999997253926656,0,0.272,0.529,0,0,46.159987642669954,0
SHP001920,2025-07-24,IMP5311,EXP3631,GBR,NGA,720839,Sea,1532.21,3973.13,11485.62,0.6540778817338551,0,0.132,0.415,0,0,39.713504678023476,0
SHP001921,2023-12-15,IMP3818,EXP9189,BRA,NGA,720839,Air,4491.83,3037.69,10125.63,0.6999999012407129,0,0.422,0.145,1,0,46.729995555832076,0
SHP001922,2023-04-12,IMP6186,EXP6010,NLD,ZAF,730890,Sea,1333.75,10811.19,36037.29,0.6999999167528967,0,0.419,0.112,0,0,40.02499625388035,0
SHP001923,2024-10-15,IMP4050,EXP7270,USA,NGA,840733,Sea,239.95,9138.16,30460.55,0.7000001641467406,0,0.229,0.22,0,0,39.33500738660332,0
SHP001924,2024-06-15,IMP6922,EXP3608,IND,NGA,730890,Sea,2238.0,5591.66,18638.88,0.7000002146051694,0,0.38,0.032,0,0,37.84000965723262,0
SHP001925,2025-04-06,IMP6087,EXP9292,NLD,ZAF,070310,Sea,1113.12,6661.84,22206.14,0.7000000900651802,0,0.272,0.194,0,0,39.46000405293311,0
SHP001926,2025-01-07,IMP3914,EXP7520,BRA,USA,640399,Air,1497.51,7316.38,24387.93,0.6999999589961099,0,0.172,0.239,0,0,38.85999815482494,0
SHP001927,2025-05-09,IMP7629,EXP5315,USA,GBR,490199,Sea,539.68,2764.23,9214.1,0.7,0,0.121,0.295,0,0,39.214999999999996,0
SHP001928,2022-09-30,IMP7311,EXP2697,NLD,NGA,870899,Sea,1707.52,2067.72,6892.41,0.7000004352613962,0,0.189,0.252,0,0,39.375019586762825,0
SHP001929,2022-06-18,IMP6305,EXP4683,DEU,USA,940350,Sea,365.18,5660.26,18867.53,0.6999999469988918,0,0.172,0.41,0,1,48.27999761495013,0
SHP001930,2023-07-15,IMP1431,EXP9101,NGA,GBR,610910,Sea,687.43,33109.71,79572.02,0.5839026079770251,0,0.186,0.072,0,0,30.50561735896613,0
SHP001931,2024-06-20,IMP4538,EXP3381,ZAF,NGA,610910,Air,524.92,5012.08,14386.45,0.6516110645781273,1,0.045,0.735,0,0,52.69749790601573,0
SHP001932,2024-09-16,IMP8191,EXP7791,ZAF,NGA,070310,Air,1998.86,37660.5,125535.0,0.7,0,0.179,0.342,0,1,47.025,0
SHP001933,2024-11-28,IMP7547,EXP7342,ZAF,GBR,850440,Sea,927.05,10744.7,28608.79,0.6244266185322762,0,0.331,0.143,0,0,35.924197833952434,0
SHP001934,2024-01-17,IMP4845,EXP6245,NLD,USA,620342,Sea,2065.66,2475.85,8252.82,0.6999995153171885,0,0.072,0.106,0,0,34.69997818927348,0
SHP001935,2023-05-21,IMP9819,EXP3109,USA,GBR,401110,Sea,584.84,10696.18,35653.92,0.6999998878103726,0,0.183,0.371,0,0,41.66499495146677,0
SHP001936,2022-08-03,IMP4732,EXP6707,BRA,NGA,852872,Sea,430.14,2037.12,6790.39,0.6999995581991609,0,0.217,0.471,0,0,44.174980118962246,0
SHP001937,2025-03-22,IMP1871,EXP8540,BRA,USA,610910,Sea,1173.11,4085.9,13619.66,0.6999998531534561,0,0.045,0.238,0,0,36.93499339190552,0
SHP001938,2022-12-17,IMP1362,EXP8347,IND,GBR,880220,Sea,457.35,3677.08,12256.94,0.7000001631728637,0,0.149,0.094,0,0,35.615007342778874,0
SHP001939,2022-10-30,IMP2044,EXP6806,NGA,GBR,730890,Sea,1104.16,5907.48,19691.6,0.7,0,0.253,0.334,0,1,47.974999999999994,0
SHP001940,2022-02-26,IMP9041,EXP8058,DEU,NGA,880220,Sea,1192.16,5475.12,18250.39,0.699999835619951,0,0.208,0.07,0,0,36.019992602897794,0
SHP001941,2024-07-14,IMP6076,EXP9821,CHN,USA,840733,Sea,378.39,1485.58,4951.92,0.6999991922325078,1,0.249,0.084,0,0,44.91496365046285,0
SHP001942,2024-11-06,IMP7670,EXP3363,DEU,USA,720839,Sea,635.35,3803.47,12678.23,0.6999999211246365,0,0.1,0.354,0,0,40.07999645060864,0
SHP001943,2022-04-19,IMP6871,EXP2960,NLD,USA,070310,Land,720.08,19460.94,64869.8,0.7,0,0.32,0.53,0,0,46.9,0
SHP001944,2024-04-27,IMP3641,EXP4188,GBR,USA,940350,Sea,242.0,22871.58,76238.61,0.7000000393501402,0,0.523,0.409,0,0,47.52500177075631,0
SHP001945,2024-10-10,IMP2957,EXP6436,CHN,NGA,420222,Sea,215.97,12089.28,40297.61,0.7000000744461023,0,0.152,0.778,0,0,49.34000335007461,0
SHP001946,2024-03-04,IMP7677,EXP7247,UAE,NGA,880220,Air,2374.88,2420.8,8069.33,0.6999998760739738,0,0.066,0.019,0,0,32.869994423328826,0
SHP001947,2023-09-30,IMP6818,EXP3906,CHN,USA,720839,Sea,1008.45,1164.54,3881.8,0.7,1,0.161,0.27,0,1,53.315,0
SHP001948,2023-06-18,IMP7576,EXP4286,DEU,USA,852872,Sea,1619.61,3791.14,12637.13,0.6999999208681085,0,0.07,0.34,0,0,39.34999643906488,0
SHP001949,2022-07-12,IMP9583,EXP5223,USA,NGA,720839,Sea,432.37,3393.15,11310.5,0.7,0,0.088,0.419,0,0,41.19999999999999,0
SHP001950,2024-02-04,IMP2564,EXP3760,GBR,NGA,870899,Sea,1532.24,1149.54,3831.8,0.7,0,0.069,0.244,0,1,43.415,0
SHP001951,2024-02-27,IMP6017,EXP1453,BRA,NGA,070310,Sea,626.67,2423.99,8079.97,0.7000001237628357,1,0.17,0.231,0,0,46.6700055693276,0
SHP001952,2023-01-22,IMP9162,EXP3978,NLD,USA,271019,Land,334.07,33110.71,110369.03,0.6999999909394873,0,0.14,0.195,0,0,37.49999959227693,0
SHP001953,2022-11-13,IMP7130,EXP3898,NLD,GBR,300490,Air,906.11,14383.72,47945.73,0.6999999791430853,0,0.097,0.136,0,1,41.67499906143884,0
SHP001954,2024-06-30,IMP1497,EXP1635,USA,ZAF,870323,Sea,1149.86,9884.63,32948.78,0.7000001214005496,0,0.058,0.049,0,0,33.35000546302473,0
SHP001955,2022-08-09,IMP6718,EXP3955,GBR,ZAF,640399,Land,1198.74,27040.5,90135.01,0.7000000332834044,0,0.404,0.356,0,0,44.680001497753196,0
SHP001956,2025-05-20,IMP3543,EXP6527,CHN,GBR,300490,Sea,483.0,2122.75,7075.83,0.6999998586738234,0,0.247,0.286,0,0,40.92499364032205,0
SHP001957,2022-08-27,IMP2072,EXP6543,BRA,ZAF,840733,Air,716.06,6964.26,23214.19,0.6999998707686979,0,0.346,0.184,1,0,46.369994184591405,0
SHP001958,2024-10-02,IMP4085,EXP7623,CHN,NGA,610910,Land,433.94,2874.08,9580.26,0.6999997912373985,0,0.156,0.033,0,0,34.49999060568293,0
SHP001959,2025-09-12,IMP2618,EXP9517,GBR,NGA,852872,Air,840.64,6912.48,23041.6,0.7,0,0.123,0.698,0,0,47.305,0
SHP001960,2024-12-25,IMP9547,EXP7458,NLD,NGA,870323,Sea,298.17,14145.69,47152.31,0.7000000636236061,0,0.236,0.162,0,0,38.28000286306228,0
SHP001961,2024-07-06,IMP4244,EXP5799,ZAF,USA,640399,Sea,1675.7,2434.73,8115.76,0.6999997535659015,0,0.078,0.641,0,1,51.48998891046557,0
SHP001962,2022-06-18,IMP9035,EXP1390,UAE,ZAF,840733,Sea,937.81,25410.24,84700.79,0.6999999645812041,0,0.359,0.167,0,0,40.224998406154185,0
SHP001963,2024-03-07,IMP6011,EXP9152,NLD,GBR,870899,Sea,490.75,3297.26,10990.88,0.7000003639381014,0,0.17,0.205,0,1,44.15001637721456,0
SHP001964,2022-03-27,IMP4081,EXP2461,DEU,ZAF,100630,Sea,327.75,9309.38,31031.26,0.6999999355488626,0,0.36,0.323,0,0,43.35999709969882,0
SHP001965,2022-04-09,IMP9753,EXP1458,BRA,NGA,420222,Sea,630.25,1050.62,3502.05,0.6999985722648163,0,0.062,0.08,0,0,34.02993575191674,0
SHP001966,2025-01-06,IMP1859,EXP8107,DEU,NGA,840733,Sea,818.6,17692.94,58976.47,0.7000000169559148,0,0.048,0.385,0,0,39.92000076301617,0
SHP001967,2022-04-02,IMP4514,EXP2616,BRA,USA,420222,Sea,1716.15,5891.0,19636.65,0.6999997453740836,0,0.227,0.415,0,0,43.20498854183376,0
SHP001968,2022-05-30,IMP4335,EXP9114,CHN,GBR,610910,Air,8916.39,6920.71,23069.05,0.7000002167406113,0,0.291,0.213,0,0,40.125009753327504,0
SHP001969,2023-02-26,IMP2905,EXP5758,GBR,NGA,100630,Land,556.82,1796.75,5989.18,0.7000006678710609,0,0.27,0.079,0,0,37.13003005419773,0
SHP001970,2024-03-09,IMP4741,EXP7091,ZAF,NGA,720839,Land,537.52,11486.05,38286.83,0.6999999738813583,0,0.129,0.077,0,0,34.97499882466112,0
SHP001971,2025-05-11,IMP5033,EXP5230,UAE,ZAF,100630,Sea,896.5,4458.09,14860.29,0.6999997981196868,0,0.152,0.762,0,0,49.01999091538591,0
SHP001972,2025-07-06,IMP6074,EXP4356,UAE,ZAF,880220,Air,890.59,6386.03,18274.97,0.6505586602878144,0,0.182,0.231,0,0,36.62513971295164,0
SHP001973,2024-05-01,IMP7777,EXP7178,DEU,ZAF,850440,Sea,1035.44,8893.12,29643.75,0.7000001686696183,0,0.105,0.103,0,0,35.13500759013283,0
SHP001974,2022-01-22,IMP7479,EXP1684,ZAF,NGA,852872,Sea,891.61,4432.62,14775.4,0.7,0,0.082,0.305,0,1,44.83,0
SHP001975,2023-04-02,IMP2155,EXP2874,IND,USA,401110,Sea,2874.83,6571.74,21905.79,0.699999863049906,0,0.386,0.25,0,0,42.289993837245774,0
SHP001976,2023-11-02,IMP3742,EXP5202,IND,NGA,271019,Sea,1543.04,14565.39,48551.3,0.7,1,0.16,0.07,0,0,43.3,0
SHP001977,2023-08-07,IMP5284,EXP2777,UAE,ZAF,640399,Sea,4144.98,2269.61,7565.38,0.7000005287242677,0,0.38,0.058,0,1,44.360023792592045,0
SHP001978,2025-02-10,IMP9158,EXP4289,UAE,USA,490199,Land,1672.5,4541.9,15139.66,0.699999867896637,0,0.312,0.119,0,0,38.55999405534867,0
SHP001979,2022-08-17,IMP4746,EXP1623,GBR,NGA,852872,Sea,1268.11,5820.28,19400.94,0.7000001030877885,1,0.141,0.096,0,1,49.53500463895048,0
SHP001980,2022-05-19,IMP4960,EXP8142,CHN,USA,271019,Air,773.0,12002.74,40009.13,0.6999999750057049,0,0.066,0.586,0,1,50.209998875256716,0
SHP001981,2022-03-26,IMP9251,EXP4096,IND,GBR,401110,Sea,300.72,4247.81,14159.36,0.6999998587506779,0,0.041,0.162,0,0,35.35499364378051,0
SHP001982,2022-11-09,IMP6592,EXP5109,NLD,USA,100630,Sea,2556.12,2065.89,6886.31,0.7000004356469576,0,0.207,0.45,0,0,43.60501960411309,0
SHP001983,2025-08-12,IMP1924,EXP7411,NLD,ZAF,851712,Sea,1725.18,4560.26,15200.87,0.7000000657857084,0,0.192,0.099,0,0,36.36000296035687,0
SHP001984,2023-01-12,IMP4184,EXP6503,DEU,GBR,870323,Sea,189.67,6867.95,22893.17,0.7000000436811503,1,0.144,0.231,0,0,46.28000196565176,0
SHP001985,2022-05-23,IMP5026,EXP9659,IND,USA,070310,Air,275.06,6678.88,22262.93,0.6999999550822825,0,0.261,0.069,0,0,36.79499797870272,0
SHP001986,2023-10-13,IMP1929,EXP2824,CHN,NGA,401110,Sea,1454.82,3973.32,13244.4,0.7,0,0.168,0.25,0,0,39.019999999999996,0
SHP001987,2025-06-20,IMP3783,EXP6270,UAE,USA,870323,Sea,576.22,6523.53,21745.11,0.7000001379620522,0,0.418,0.304,0,0,43.85000620829234,0
SHP001988,2022-01-13,IMP7245,EXP1056,CHN,GBR,300490,Sea,395.39,25761.32,85871.06,0.6999999767092662,0,0.235,0.211,0,0,39.244998951916976,0
SHP001989,2023-04-05,IMP1576,EXP9938,UAE,GBR,880220,Sea,4267.99,8751.31,29171.02,0.6999998628776094,0,0.296,0.54,0,0,46.73999382949242,0
SHP001990,2023-08-02,IMP7336,EXP8367,IND,NGA,880220,Sea,1206.47,3964.2,13214.0,0.7,0,0.129,0.374,0,0,40.91499999999999,0
SHP001991,2023-12-08,IMP8454,EXP8850,CHN,ZAF,852872,Sea,663.79,10268.1,34227.01,0.7000000876500752,0,0.147,0.119,0,0,36.08500394425339,0
SHP001992,2024-01-08,IMP4667,EXP3365,USA,ZAF,851712,Sea,1156.11,6963.26,22022.99,0.6838185913901791,0,0.103,0.454,0,0,41.396836612558054,0
SHP001993,2022-11-25,IMP7030,EXP1343,CHN,NGA,840733,Land,453.56,12893.3,42977.68,0.7000000930715664,0,0.117,0.1,0,0,35.25500418822049,0
SHP001994,2024-04-20,IMP9871,EXP4718,DEU,GBR,401110,Sea,340.26,8180.94,27269.81,0.7000001100117677,0,0.056,0.097,0,0,34.280004950529545,0
SHP001995,2024-04-11,IMP7899,EXP7844,USA,ZAF,730890,Sea,766.13,3705.78,12352.6,0.7,0,0.173,0.373,0,0,41.555,0
SHP001996,2024-08-07,IMP6956,EXP6534,IND,GBR,851712,Land,317.69,6752.18,22507.25,0.6999997778493596,0,0.201,0.437,0,0,43.25499000322118,0
SHP001997,2023-02-26,IMP5030,EXP4554,UAE,NGA,401110,Air,165.16,3935.73,13119.09,0.6999997713256025,1,0.172,0.386,0,1,55.79998970965211,0
SHP001998,2024-08-06,IMP9981,EXP7688,ZAF,USA,940350,Sea,1764.72,6008.92,20029.75,0.7000002496286774,0,0.336,0.388,0,0,44.300011233290476,0
SHP001999,2024-08-21,IMP2780,EXP9893,DEU,GBR,490199,Sea,1120.68,8933.52,29778.41,0.7000001007441297,0,0.086,0.13,0,0,35.390004533485836,0
SHP002000,2023-02-13,IMP4558,EXP6532,DEU,USA,940350,Sea,629.9,10111.54,33705.15,0.7000001483452825,0,0.121,0.051,0,0,34.33500667553771,0
SHP002001,2024-06-03,IMP3954,EXP8257,CHN,GBR,840733,Land,1928.8,3605.59,12018.62,0.6999996671830876,1,0.123,0.137,0,0,44.08498502323894,0
SHP002002,2022-12-19,IMP5478,EXP3553,ZAF,NGA,840733,Sea,790.7,2677.25,8924.18,0.7000004482204527,0,0.099,0.239,0,0,37.765020169920376,0
SHP002003,2024-08-17,IMP5025,EXP3139,ZAF,GBR,401110,Sea,1033.29,14440.59,42829.74,0.662837318181245,1,0.426,0.145,0,0,47.11767931815602,0
SHP002004,2025-06-08,IMP9693,EXP1578,IND,USA,720839,Sea,647.71,4238.89,14129.63,0.6999999292267384,0,0.22,0.474,0,0,44.27999681520322,0
SHP002005,2022-04-19,IMP6431,EXP2473,GBR,USA,271019,Sea,453.56,8643.81,28812.69,0.6999998958792115,0,0.213,0.025,0,0,35.194995314564515,0
SHP002006,2023-03-13,IMP6039,EXP2081,NLD,NGA,490199,Air,400.15,6037.99,20126.63,0.6999999503145833,0,0.143,0.086,1,0,41.36499776415625,0
SHP002007,2024-07-03,IMP8783,EXP6547,NLD,GBR,880220,Land,513.54,12895.05,42983.51,0.7000000697942071,0,0.212,0.168,0,1,44.040003140739316,0
SHP002008,2025-02-24,IMP3618,EXP3490,DEU,USA,640399,Sea,1083.97,3914.94,13049.8,0.7,0,0.262,0.212,0,0,39.67,0
SHP002009,2024-04-19,IMP3593,EXP8693,USA,NGA,870899,Land,122.29,7760.17,25867.24,0.7000000773178738,0,0.123,0.223,0,1,43.805003479304325,0
SHP002010,2022-10-28,IMP8289,EXP2590,DEU,USA,610910,Land,798.99,4422.97,14743.24,0.7000001356553919,0,0.082,0.04,0,0,33.53000610449263,0
SHP002011,2024-09-03,IMP3792,EXP1326,CHN,USA,840733,Sea,2501.47,12480.72,41602.4,0.7,0,0.27,0.351,0,0,42.56999999999999,0
SHP002012,2023-01-08,IMP8329,EXP1325,NLD,GBR,851712,Sea,1397.17,13089.03,43630.1,0.7,0,0.092,0.324,0,0,39.36,0
SHP002013,2024-01-28,IMP2128,EXP3903,NLD,ZAF,720839,Land,1008.5,12766.83,42556.1,0.7,0,0.112,0.238,0,0,37.94,0
SHP002014,2022-08-16,IMP4229,EXP6254,DEU,NGA,840733,Land,2687.7,1478.68,4928.93,0.6999997971162097,1,0.2,0.398,0,0,50.45999087022944,0
SHP002015,2024-10-10,IMP1261,EXP7844,USA,NGA,730890,Sea,3385.69,24626.18,82087.25,0.6999999390892009,0,0.269,0.415,0,0,43.83499725901404,0
SHP002016,2023-07-28,IMP9526,EXP1384,NLD,ZAF,620342,Sea,1314.41,7445.66,24818.87,0.7000000402919231,0,0.048,0.408,0,0,40.380001813136545,0
SHP002017,2023-09-20,IMP5310,EXP8355,CHN,GBR,100630,Sea,1579.13,4529.39,15097.97,0.7000000662340699,0,0.258,0.76,0,0,50.57000298053315,0
SHP002018,2025-09-06,IMP8505,EXP2314,NLD,ZAF,100630,Sea,2450.86,3230.76,10769.21,0.7000002785719658,0,0.097,0.249,0,0,37.935012535738466,0
SHP002019,2025-07-02,IMP1174,EXP1314,GBR,NGA,401110,Air,659.17,5676.25,18920.84,0.7000001057035523,0,0.196,0.14,0,0,37.24000475665985,0
SHP002020,2022-03-15,IMP5428,EXP7146,ZAF,NGA,852872,Sea,1852.7,6953.33,23177.77,0.7000000431447893,0,0.43,0.329,0,0,44.530001941515515,0
SHP002021,2023-12-02,IMP3168,EXP6672,BRA,NGA,850440,Sea,1423.92,3446.88,11489.6,0.7,0,0.232,0.207,0,0,39.12,0
SHP002022,2023-07-01,IMP2364,EXP8370,BRA,USA,490199,Sea,2164.14,3750.09,12500.29,0.6999997600055679,0,0.366,0.282,0,1,48.629989200250556,0
SHP002023,2022-08-21,IMP1376,EXP3105,GBR,ZAF,720839,Air,1920.75,4788.88,15962.95,0.7000003132253123,0,0.125,0.338,0,0,40.13501409513905,0
SHP002024,2024-02-04,IMP2064,EXP3523,GBR,USA,610910,Sea,870.64,9309.68,25446.69,0.6341496674027152,0,0.365,0.311,0,0,40.231735033122185,0
SHP002025,2022-01-20,IMP1220,EXP6589,ZAF,GBR,271019,Air,188.05,14198.36,47327.85,0.6999998943539586,0,0.381,0.183,0,1,46.87499524592813,0
SHP002026,2024-08-01,IMP6421,EXP2733,GBR,ZAF,401110,Sea,1543.85,5971.58,19905.28,0.7000002009517072,0,0.09,0.147,0,0,35.790009042826824,0
SHP002027,2022-06-16,IMP4040,EXP2502,NGA,GBR,401110,Sea,271.01,3050.79,10169.3,0.7,0,0.07,0.641,0,0,45.37,0
SHP002028,2023-04-23,IMP4444,EXP1819,GBR,USA,070310,Sea,694.22,1804.57,6015.23,0.6999998337553177,0,0.275,0.567,0,0,46.964992518989305,0
SHP002029,2023-01-30,IMP8799,EXP4232,UAE,USA,720839,Sea,1096.06,7357.31,24524.37,0.7000000407757672,0,0.381,0.148,0,1,46.17500183490952,0
SHP002030,2024-08-18,IMP5719,EXP2003,IND,USA,940350,Air,1472.31,4879.7,16265.65,0.6999996926037386,0,0.19,0.495,0,0,44.24998616716824,0
